,Payment Method,Minutes range,Payments,Paying users,Disputing users
0,General,1,20.019999999999996,20500,586
1,General,1,20.43,20328,585
2,General,1,20.5538,20095,581
3,General,1,21.266000000000002,19889,579
4,General,1,21.366,19834,578
5,General,1,21.465999999999998,19503,571
6,General,1,21.6017,19118,564
7,General,1,22.34,18864,564
8,General,1,22.64,18691,560
9,General,1,23.150000000000002,18459,554
10,General,1,23.25,18403,551
11,General,1,23.2975,18042,543
12,General,1,23.3,17974,543
13,General,1,23.349999999999998,17757,539
14,General,1,23.388021000000002,17226,533
15,General,1,23.497500000000002,17061,531
16,General,1,24.62067999999998,16810,529
17,General,1,25.233999999999998,16632,521
18,General,1,26.076,16433,516
19,General,1,27.6258,16195,511
20,General,1,27.950580000000002,16001,507
21,General,1,27.96,15951,505
22,General,1,28.06,15645,503
23,General,1,28.07,14969,491
24,General,1,28.08,14944,490
25,General,1,28.16,14608,481
26,General,1,28.237000000000002,14386,479
27,General,1,28.38,14151,477
28,General,1,28.740000000000002,13942,474
29,General,1,29.990000000000002,13736,469
30,General,1,30.886,13537,465
31,General,1,32.56,13337,461
32,General,1,32.67,13197,457
33,General,1,32.769999999999996,13041,448
34,General,1,32.8765,12730,441
35,General,1,34.454,12518,439
36,General,1,36.438,12303,434
37,General,1,37.34,12097,428
38,General,1,37.48,11907,428
39,General,1,37.56,10868,413
40,General,1,37.64,10798,411
41,General,1,37.716,10287,397
42,General,1,39.687855999999925,9840,385
43,General,1,41.048,9637,384
44,General,1,42.089999999999996,9483,381
45,General,1,43.823085000000034,9225,369
46,General,1,46.8,9036,366
47,General,1,46.9,8875,362
48,General,1,47.0,8775,361
49,General,1,47.295,7609,339
50,General,1,47.5,7282,333
51,General,1,47.504999999999995,6768,319
52,General,1,49.525999999999996,6583,311
53,General,1,51.31,6361,298
54,General,1,52.059049999999985,6150,289
55,General,1,56.22,5948,286
56,General,1,56.31058,5746,283
57,General,1,56.574,5556,278
58,General,1,59.03658,5331,268
59,General,1,61.313500000000005,5128,260
60,General,1,65.74,4925,252
61,General,1,66.32,4512,246
62,General,1,68.466,4314,243
63,General,1,73.81799999999998,4102,235
64,General,1,76.26658100000033,3895,226
65,General,1,84.47999999999999,3702,212
66,General,1,85.14,3493,203
67,General,1,89.5696,3280,191
68,General,1,94.0,3203,189
69,General,1,94.1,3038,183
70,General,1,94.69,2541,168
71,General,1,95.3,2297,160
72,General,1,95.7144559000001,2050,146
73,General,1,103.22,1868,135
74,General,1,112.74,1664,127
75,General,1,114.12,1479,119
76,General,1,132.65799999999928,1230,104
77,General,1,143.53599999999986,1025,90
78,General,1,178.48,821,79
79,General,1,190.6,620,67
80,General,1,219.05934000000036,410,51
81,General,1,376.4,208,39
82,General,1,2071.9,1,0
674,checkout_apple_pay,1,20.024,12529,295
675,checkout_apple_pay,1,20.424,12470,294
676,checkout_apple_pay,1,20.524,12287,293
677,checkout_apple_pay,1,21.266000000000002,12160,293
678,checkout_apple_pay,1,21.366,12124,292
679,checkout_apple_pay,1,21.465999999999998,11961,288
680,checkout_apple_pay,1,21.5017,11681,285
681,checkout_apple_pay,1,22.208,11530,284
682,checkout_apple_pay,1,22.4496,11402,283
683,checkout_apple_pay,1,23.24058,11277,279
684,checkout_apple_pay,1,23.25,11260,279
685,checkout_apple_pay,1,23.349999999999998,10932,272
686,checkout_apple_pay,1,23.35,10582,269
687,checkout_apple_pay,1,23.3975,10487,267
688,checkout_apple_pay,1,23.552500000000002,10276,265
689,checkout_apple_pay,1,24.78912,10148,264
690,checkout_apple_pay,1,25.293300000000002,10023,259
691,checkout_apple_pay,1,26.076,9914,255
692,checkout_apple_pay,1,27.018,9776,253
693,checkout_apple_pay,1,27.950580000000002,9656,251
694,checkout_apple_pay,1,27.96,9617,249
695,checkout_apple_pay,1,28.041159999999998,9406,247
696,checkout_apple_pay,1,28.06,9374,247
697,checkout_apple_pay,1,28.16,8791,233
698,checkout_apple_pay,1,28.237000000000002,8652,231
699,checkout_apple_pay,1,28.337,8522,230
700,checkout_apple_pay,1,29.002,8400,229
701,checkout_apple_pay,1,30.686,8271,228
702,checkout_apple_pay,1,30.9807,8147,225
703,checkout_apple_pay,1,32.57,8035,222
704,checkout_apple_pay,1,32.67,7961,219
705,checkout_apple_pay,1,32.769999999999996,7826,211
706,checkout_apple_pay,1,32.867021,7644,207
707,checkout_apple_pay,1,33.712,7519,205
708,checkout_apple_pay,1,35.495999999999995,7397,202
709,checkout_apple_pay,1,37.18,7277,200
710,checkout_apple_pay,1,37.379999999999995,7197,197
711,checkout_apple_pay,1,37.48,7083,197
712,checkout_apple_pay,1,37.56,6274,190
713,checkout_apple_pay,1,37.716,6198,189
714,checkout_apple_pay,1,39.164,5898,183
715,checkout_apple_pay,1,40.205999999999996,5822,183
716,checkout_apple_pay,1,41.989999999999995,5653,179
717,checkout_apple_pay,1,42.22026000000002,5513,175
718,checkout_apple_pay,1,46.48695679999992,5388,175
719,checkout_apple_pay,1,46.8,5327,172
720,checkout_apple_pay,1,47.0,5177,167
721,checkout_apple_pay,1,47.195,4390,152
722,checkout_apple_pay,1,47.295,4382,152
723,checkout_apple_pay,1,47.38100000000002,4135,147
724,checkout_apple_pay,1,49.0908,4010,140
725,checkout_apple_pay,1,50.568,3887,133
726,checkout_apple_pay,1,51.61,3767,130
727,checkout_apple_pay,1,55.178,3635,127
728,checkout_apple_pay,1,56.22,3576,126
729,checkout_apple_pay,1,56.32,3410,123
730,checkout_apple_pay,1,56.946,3259,120
731,checkout_apple_pay,1,60.730000000000004,3133,113
732,checkout_apple_pay,1,62.513999999999996,3009,110
733,checkout_apple_pay,1,65.74,2894,105
734,checkout_apple_pay,1,66.153,2651,103
735,checkout_apple_pay,1,68.466,2515,101
736,checkout_apple_pay,1,73.076,2382,96
737,checkout_apple_pay,1,75.53200000000001,2259,88
738,checkout_apple_pay,1,84.38,2131,78
739,checkout_apple_pay,1,84.68,2044,75
740,checkout_apple_pay,1,93.54041999999981,1880,67
741,checkout_apple_pay,1,94.0,1839,66
742,checkout_apple_pay,1,94.1,1727,64
743,checkout_apple_pay,1,94.59,1413,56
744,checkout_apple_pay,1,95.03000000000006,1253,50
745,checkout_apple_pay,1,99.57983999999998,1128,46
746,checkout_apple_pay,1,108.13,1005,42
747,checkout_apple_pay,1,112.83999999999999,918,40
748,checkout_apple_pay,1,126.77,753,31
749,checkout_apple_pay,1,141.1,665,24
750,checkout_apple_pay,1,159.83999999999997,509,18
751,checkout_apple_pay,1,188.3,377,14
752,checkout_apple_pay,1,206.94,261,8
753,checkout_apple_pay,1,285.92159999999996,126,4
754,checkout_apple_pay,1,2071.9,1,0
1964,checkout_credit_api,1,20.024,4909,147
1965,checkout_credit_api,1,20.523999999999997,4862,146
1966,checkout_credit_api,1,20.6538,4820,146
1967,checkout_credit_api,1,21.366,4773,144
1968,checkout_credit_api,1,21.465999999999998,4721,143
1969,checkout_credit_api,1,21.87087599999999,4614,140
1970,checkout_credit_api,1,22.508,4567,139
1971,checkout_credit_api,1,23.05,4470,135
1972,checkout_credit_api,1,23.25,4439,133
1973,checkout_credit_api,1,23.349999999999998,4338,130
1974,checkout_credit_api,1,23.35,4249,129
1975,checkout_credit_api,1,23.497500000000002,4176,129
1976,checkout_credit_api,1,24.83112,4123,128
1977,checkout_credit_api,1,25.372436,4074,127
1978,checkout_credit_api,1,26.076,4032,126
1979,checkout_credit_api,1,27.174672,3976,124
1980,checkout_credit_api,1,27.96,3931,122
1981,checkout_credit_api,1,28.06,3848,122
1982,checkout_credit_api,1,28.137,3645,121
1983,checkout_credit_api,1,28.16,3619,121
1984,checkout_credit_api,1,28.227521000000003,3538,120
1985,checkout_credit_api,1,28.323,3488,120
1986,checkout_credit_api,1,28.423000000000002,3444,119
1987,checkout_credit_api,1,29.844,3392,118
1988,checkout_credit_api,1,30.767159999999997,3339,117
1989,checkout_credit_api,1,31.727999999999998,3295,116
1990,checkout_credit_api,1,32.57,3259,116
1991,checkout_credit_api,1,32.769999999999996,3199,112
1992,checkout_credit_api,1,32.86964252,3142,108
1993,checkout_credit_api,1,33.8436,3093,108
1994,checkout_credit_api,1,35.495999999999995,3047,106
1995,checkout_credit_api,1,37.18,3000,106
1996,checkout_credit_api,1,37.379999999999995,2964,105
1997,checkout_credit_api,1,37.48,2929,105
1998,checkout_credit_api,1,37.480000000000004,2653,95
1999,checkout_credit_api,1,37.65823999999999,2602,93
2000,checkout_credit_api,1,37.716,2598,93
2001,checkout_credit_api,1,38.322,2504,90
2002,checkout_credit_api,1,40.4597,2455,90
2003,checkout_credit_api,1,41.995239999999995,2405,88
2004,checkout_credit_api,1,42.732,2357,85
2005,checkout_credit_api,1,46.6,2315,85
2006,checkout_credit_api,1,46.8,2284,83
2007,checkout_credit_api,1,47.0,2211,83
2008,checkout_credit_api,1,47.295,1827,75
2009,checkout_credit_api,1,47.5,1724,75
2010,checkout_credit_api,1,47.87000000000002,1669,73
2011,checkout_credit_api,1,50.31526800000001,1620,67
2012,checkout_credit_api,1,51.640800000000006,1571,63
2013,checkout_credit_api,1,55.178,1523,62
2014,checkout_credit_api,1,56.22,1485,61
2015,checkout_credit_api,1,56.574,1383,61
2016,checkout_credit_api,1,59.046,1331,57
2017,checkout_credit_api,1,61.2055,1277,55
2018,checkout_credit_api,1,65.74,1229,52
2019,checkout_credit_api,1,66.153,1137,49
2020,checkout_credit_api,1,69.18672000000001,1080,48
2021,checkout_credit_api,1,74.8664,1031,46
2022,checkout_credit_api,1,75.432,984,45
2023,checkout_credit_api,1,79.90920000000014,933,43
2024,checkout_credit_api,1,84.68,890,42
2025,checkout_credit_api,1,89.15399999999998,835,41
2026,checkout_credit_api,1,94.0,806,40
2027,checkout_credit_api,1,94.07246400000002,737,36
2028,checkout_credit_api,1,94.1,735,36
2029,checkout_credit_api,1,94.69,562,30
2030,checkout_credit_api,1,96.68119999999998,491,28
2031,checkout_credit_api,1,103.32,444,25
2032,checkout_credit_api,1,112.74,406,24
2033,checkout_credit_api,1,121.84800000000008,344,21
2034,checkout_credit_api,1,141.0,297,16
2035,checkout_credit_api,1,142.915,247,14
2036,checkout_credit_api,1,182.28488799999903,197,13
2037,checkout_credit_api,1,189.48,151,8
2038,checkout_credit_api,1,235.1,100,8
2039,checkout_credit_api,1,362.21484400000037,50,6
2040,checkout_credit_api,1,2071.9,1,0
1328,paypal_wallet_slave,1,20.019999999999996,5734,272
1329,paypal_wallet_slave,1,20.43,5696,272
1330,paypal_wallet_slave,1,20.523999999999997,5622,269
1331,paypal_wallet_slave,1,21.09,5589,268
1332,paypal_wallet_slave,1,21.38,5512,267
1333,paypal_wallet_slave,1,21.39,5502,267
1334,paypal_wallet_slave,1,22.05,5335,264
1335,paypal_wallet_slave,1,22.64,5294,264
1336,paypal_wallet_slave,1,23.0,5221,263
1337,paypal_wallet_slave,1,23.275199999999998,5103,259
1338,paypal_wallet_slave,1,23.3,5049,259
1339,paypal_wallet_slave,1,23.769999999999992,4816,255
1340,paypal_wallet_slave,1,25.134,4760,251
1341,paypal_wallet_slave,1,26.075434799999996,4702,249
1342,paypal_wallet_slave,1,27.769999999999996,4646,247
1343,paypal_wallet_slave,1,27.78,4639,246
1344,paypal_wallet_slave,1,28.0,4534,245
1345,paypal_wallet_slave,1,28.08,4476,244
1346,paypal_wallet_slave,1,28.38,4198,236
1347,paypal_wallet_slave,1,29.842599999999997,4014,230
1348,paypal_wallet_slave,1,31.318400000000004,3956,227
1349,paypal_wallet_slave,1,32.56,3901,225
1350,paypal_wallet_slave,1,32.74340000000001,3842,224
1351,paypal_wallet_slave,1,32.86,3821,223
1352,paypal_wallet_slave,1,33.22,3731,222
1353,paypal_wallet_slave,1,35.745920000000034,3670,221
1354,paypal_wallet_slave,1,37.33,3616,218
1355,paypal_wallet_slave,1,37.44,3572,216
1356,paypal_wallet_slave,1,37.56,3506,213
1357,paypal_wallet_slave,1,37.64,3471,211
1358,paypal_wallet_slave,1,39.6017,2924,193
1359,paypal_wallet_slave,1,41.19,2867,192
1360,paypal_wallet_slave,1,42.120000000000005,2817,190
1361,paypal_wallet_slave,1,46.44560000000005,2752,184
1362,paypal_wallet_slave,1,46.9,2719,183
1363,paypal_wallet_slave,1,47.0,2656,183
1364,paypal_wallet_slave,1,47.2,2583,179
1365,paypal_wallet_slave,1,47.5,2537,178
1366,paypal_wallet_slave,1,48.16,2014,163
1367,paypal_wallet_slave,1,50.46524000000001,1950,157
1368,paypal_wallet_slave,1,51.980000000000004,1901,153
1369,paypal_wallet_slave,1,56.22,1841,151
1370,paypal_wallet_slave,1,56.46,1815,150
1371,paypal_wallet_slave,1,56.76,1744,146
1372,paypal_wallet_slave,1,60.924299999999995,1663,142
1373,paypal_wallet_slave,1,65.47040000000001,1606,140
1374,paypal_wallet_slave,1,66.32,1558,139
1375,paypal_wallet_slave,1,67.2675,1434,136
1376,paypal_wallet_slave,1,71.4,1381,134
1377,paypal_wallet_slave,1,75.88,1327,130
1378,paypal_wallet_slave,1,84.26262919999999,1262,124
1379,paypal_wallet_slave,1,85.14,1221,121
1380,paypal_wallet_slave,1,85.74,1195,120
1381,paypal_wallet_slave,1,90.05800000000029,1090,112
1382,paypal_wallet_slave,1,94.5,1035,110
1383,paypal_wallet_slave,1,95.0,1014,110
1384,paypal_wallet_slave,1,95.3,944,107
1385,paypal_wallet_slave,1,97.86999999999999,693,93
1386,paypal_wallet_slave,1,104.56,640,87
1387,paypal_wallet_slave,1,113.82,588,85
1388,paypal_wallet_slave,1,114.12,556,81
1389,paypal_wallet_slave,1,132.64,460,73
1390,paypal_wallet_slave,1,142.8,422,68
1391,paypal_wallet_slave,1,164.4912,344,61
1392,paypal_wallet_slave,1,190.6,299,57
1393,paypal_wallet_slave,1,190.9,248,52
1394,paypal_wallet_slave,1,220.5591000000004,172,42
1395,paypal_wallet_slave,1,319.61060000000066,115,38
1396,paypal_wallet_slave,1,477.7,73,30
1397,paypal_wallet_slave,1,2005.8000000000002,1,0
574,General,168,20.003999999999998,58361,907
575,General,168,20.43,57832,904
576,General,168,21.156579999999998,57196,895
577,General,168,21.366,56816,895
578,General,168,21.497500000000002,56026,887
579,General,168,22.208,55512,881
580,General,168,22.95,54861,879
581,General,168,23.24058,54288,871
582,General,168,23.25,54237,871
583,General,168,23.349999999999998,53400,864
584,General,168,23.71,52525,861
585,General,168,24.909999999999997,51945,855
586,General,168,25.393299999999996,51358,847
587,General,168,26.075999999999997,50786,840
588,General,168,26.918,50251,835
589,General,168,27.78,49669,830
590,General,168,27.96,49148,827
591,General,168,28.06,48677,823
592,General,168,28.08,48048,820
593,General,168,28.401999999999997,47280,815
594,General,168,29.644,46690,806
595,General,168,30.572400000000002,46105,800
596,General,168,31.085300000000004,45522,796
597,General,168,32.37,44945,791
598,General,168,32.67,44374,789
599,General,168,32.8765,43791,782
600,General,168,34.22,43190,776
601,General,168,35.296,42659,775
602,General,168,36.438,42077,767
603,General,168,37.28,41467,761
604,General,168,37.48,40918,754
605,General,168,37.64,39941,749
606,General,168,38.321999999999996,39111,743
607,General,168,39.784600000000026,38518,738
608,General,168,40.717999999999996,37935,734
609,General,168,41.89,37376,730
610,General,168,42.347916800000014,36767,722
611,General,168,44.116,36188,714
612,General,168,45.757999999999996,35631,705
613,General,168,46.78,35017,697
614,General,168,47.0,34565,691
615,General,168,47.295,33938,684
616,General,168,48.268,33266,670
617,General,168,49.8198452,32682,663
618,General,168,51.379999999999995,32100,655
619,General,168,52.452,31524,649
620,General,168,54.87799999999999,30933,638
621,General,168,56.12,30356,633
622,General,168,56.46,29858,631
623,General,168,58.4758,29181,625
624,General,168,60.39600000000002,28597,617
625,General,168,62.1093,28014,611
626,General,168,64.78484400000002,27430,605
627,General,168,65.74,26942,601
628,General,168,67.26600000000002,26262,592
629,General,168,69.65,25681,583
630,General,168,71.83399999999999,25099,579
631,General,168,74.75999999999999,24513,568
632,General,168,76.244,23931,558
633,General,168,79.46999999999998,23348,554
634,General,168,83.038,22761,545
635,General,168,84.9555558,22177,536
636,General,168,88.04582000000003,21594,525
637,General,168,91.51034800000001,21010,512
638,General,168,94.0,20517,503
639,General,168,95.3,19855,489
640,General,168,98.31,19261,478
641,General,168,102.82,18676,466
642,General,168,106.53479999999993,18092,459
643,General,168,111.198,17510,448
644,General,168,114.092,16925,438
645,General,168,119.57599999999996,16342,427
646,General,168,124.68599999999999,15759,416
647,General,168,130.92885680000003,15174,409
648,General,168,135.91600000000003,14591,401
649,General,168,141.885,14012,389
650,General,168,148.78640000000019,13423,380
651,General,168,156.56484720000012,12840,361
652,General,168,164.50600000000006,12256,353
653,General,168,174.5615,11673,342
654,General,168,185.31520000000003,11089,329
655,General,168,192.27607999999995,10505,313
656,General,168,204.42319999999987,9922,303
657,General,168,217.05236000000002,9338,292
658,General,168,233.866,8755,282
659,General,168,248.49601999999996,8171,270
660,General,168,267.57,7588,254
661,General,168,286.68920000000014,7004,240
662,General,168,312.3448000000001,6420,227
663,General,168,340.3365800000001,5837,219
664,General,168,376.3239999999999,5253,208
665,General,168,417.4680000000004,4669,194
666,General,168,470.9,4091,184
667,General,168,532.36308,3502,163
668,General,168,619.4649999999999,2919,143
669,General,168,746.5823999999998,2335,125
670,General,168,930.5247999999995,1751,92
671,General,168,1257.7692639999943,1168,69
672,General,168,2042.7243480000022,584,46
673,General,168,35939.040440000004,1,1
1229,checkout_apple_pay,168,20.023999999999997,35889,540
1230,checkout_apple_pay,168,20.4538,35543,539
1231,checkout_apple_pay,168,21.266,35176,535
1232,checkout_apple_pay,168,21.366,34980,535
1233,checkout_apple_pay,168,21.492221,34454,531
1234,checkout_apple_pay,168,22.208,34123,527
1235,checkout_apple_pay,168,22.95,33760,526
1236,checkout_apple_pay,168,23.25,33426,521
1237,checkout_apple_pay,168,23.349999999999998,32927,518
1238,checkout_apple_pay,168,23.552500000000002,32312,516
1239,checkout_apple_pay,168,24.733999999999998,31942,512
1240,checkout_apple_pay,168,25.1933,31605,509
1241,checkout_apple_pay,168,25.976,31327,503
1242,checkout_apple_pay,168,26.765930400000013,30864,500
1243,checkout_apple_pay,168,27.759999999999998,30519,497
1244,checkout_apple_pay,168,27.96,30185,495
1245,checkout_apple_pay,168,28.06,29806,491
1246,checkout_apple_pay,168,28.237000000000002,29147,489
1247,checkout_apple_pay,168,29.444,28719,484
1248,checkout_apple_pay,168,30.386,28366,483
1249,checkout_apple_pay,168,30.785999999999998,28074,481
1250,checkout_apple_pay,168,32.269999999999996,27636,478
1251,checkout_apple_pay,168,32.57,27457,476
1252,checkout_apple_pay,168,32.769999999999996,27001,473
1253,checkout_apple_pay,168,33.5244,26559,469
1254,checkout_apple_pay,168,35.096000000000004,26208,468
1255,checkout_apple_pay,168,36.238,25853,466
1256,checkout_apple_pay,168,37.18,25497,463
1257,checkout_apple_pay,168,37.379999999999995,25227,461
1258,checkout_apple_pay,168,37.48,25037,460
1259,checkout_apple_pay,168,37.516,24422,459
1260,checkout_apple_pay,168,38.01258,24047,458
1261,checkout_apple_pay,168,39.263999999999996,23712,457
1262,checkout_apple_pay,168,40.343659999999986,23328,456
1263,checkout_apple_pay,168,41.79,22974,451
1264,checkout_apple_pay,168,42.089999999999996,22695,448
1265,checkout_apple_pay,168,43.574000000000005,22253,441
1266,checkout_apple_pay,168,45.358,21897,435
1267,checkout_apple_pay,168,46.6,21570,431
1268,checkout_apple_pay,168,46.936479999999996,21174,425
1269,checkout_apple_pay,168,47.095,20817,423
1270,checkout_apple_pay,168,47.95910000000001,20458,412
1271,checkout_apple_pay,168,49.63869999999999,20100,407
1272,checkout_apple_pay,168,51.309999999999995,19750,403
1273,checkout_apple_pay,168,52.152,19385,398
1274,checkout_apple_pay,168,54.61783744,19021,390
1275,checkout_apple_pay,168,56.075439999999986,18662,388
1276,checkout_apple_pay,168,56.32,18330,385
1277,checkout_apple_pay,168,58.104,17947,384
1278,checkout_apple_pay,168,60.129999999999995,17587,378
1279,checkout_apple_pay,168,61.52676000000003,17227,375
1280,checkout_apple_pay,168,64.4051,16868,371
1281,checkout_apple_pay,168,65.64,16533,367
1282,checkout_apple_pay,168,66.924,16153,363
1283,checkout_apple_pay,168,69.30799999999999,15793,357
1284,checkout_apple_pay,168,71.192,15433,354
1285,checkout_apple_pay,168,74.26055599999995,15073,348
1286,checkout_apple_pay,168,75.632,14716,338
1287,checkout_apple_pay,168,79.16999999999999,14360,334
1288,checkout_apple_pay,168,82.29599999999999,14000,332
1289,checkout_apple_pay,168,84.47999999999999,13688,324
1290,checkout_apple_pay,168,87.548,13282,315
1291,checkout_apple_pay,168,90.616,12920,308
1292,checkout_apple_pay,168,93.89999999999999,12562,298
1293,checkout_apple_pay,168,94.69,12238,292
1294,checkout_apple_pay,168,98.30999999999999,11845,283
1295,checkout_apple_pay,168,102.82,11485,275
1296,checkout_apple_pay,168,106.48272479999996,11126,271
1297,checkout_apple_pay,168,111.25027999999999,10767,266
1298,checkout_apple_pay,168,113.892,10409,260
1299,checkout_apple_pay,168,119.57599999999998,10049,252
1300,checkout_apple_pay,168,124.52799999999999,9691,244
1301,checkout_apple_pay,168,130.87999999999997,9332,241
1302,checkout_apple_pay,168,135.68999999999997,8973,235
1303,checkout_apple_pay,168,141.22038080000002,8614,229
1304,checkout_apple_pay,168,148.1655608,8255,224
1305,checkout_apple_pay,168,155.15085119999998,7896,215
1306,checkout_apple_pay,168,164.10136,7537,210
1307,checkout_apple_pay,168,173.90840000000003,7178,201
1308,checkout_apple_pay,168,184.0834560000002,6819,193
1309,checkout_apple_pay,168,192.120592,6460,182
1310,checkout_apple_pay,168,203.25753199999988,6101,177
1311,checkout_apple_pay,168,215.56,5744,171
1312,checkout_apple_pay,168,230.52126400000003,5384,161
1313,checkout_apple_pay,168,246.24087999999998,5025,150
1314,checkout_apple_pay,168,266.888816,4666,143
1315,checkout_apple_pay,168,286.96219999999977,4307,137
1316,checkout_apple_pay,168,312.272,3948,129
1317,checkout_apple_pay,168,339.5887800000001,3589,124
1318,checkout_apple_pay,168,376.4,3239,117
1319,checkout_apple_pay,168,417.9979135999998,2872,104
1320,checkout_apple_pay,168,470.4840000000003,2513,97
1321,checkout_apple_pay,168,530.1443200000003,2154,89
1322,checkout_apple_pay,168,610.6626925999996,1795,77
1323,checkout_apple_pay,168,728.4618399999993,1436,64
1324,checkout_apple_pay,168,893.9239424000001,1077,45
1325,checkout_apple_pay,168,1185.2124000000001,718,33
1326,checkout_apple_pay,168,1802.5797972400007,359,19
1327,checkout_apple_pay,168,35939.040440000004,1,1
2522,checkout_credit_api,168,20.003999999999998,14637,282
2523,checkout_credit_api,168,20.4538,14498,281
2524,checkout_credit_api,168,21.2435376,14344,278
2525,checkout_credit_api,168,21.465999999999998,14222,278
2526,checkout_credit_api,168,22.11944,14051,276
2527,checkout_credit_api,168,22.5984,13907,274
2528,checkout_credit_api,168,23.24058,13765,273
2529,checkout_credit_api,168,23.324804,13612,271
2530,checkout_credit_api,168,23.488021,13467,271
2531,checkout_credit_api,168,24.2645688,13319,270
2532,checkout_credit_api,168,25.134,13185,268
2533,checkout_credit_api,168,26.040820839999995,13027,268
2534,checkout_credit_api,168,26.918,12896,267
2535,checkout_credit_api,168,27.86,12735,266
2536,checkout_credit_api,168,27.96,12656,265
2537,checkout_credit_api,168,28.06,12551,264
2538,checkout_credit_api,168,28.237000000000002,12315,263
2539,checkout_credit_api,168,29.2452,12148,259
2540,checkout_credit_api,168,30.1312,12003,258
2541,checkout_credit_api,168,30.880699999999997,11858,257
2542,checkout_credit_api,168,32.07,11710,255
2543,checkout_credit_api,168,32.57,11617,255
2544,checkout_credit_api,168,32.893266399999995,11417,253
2545,checkout_credit_api,168,34.254000000000005,11272,250
2546,checkout_credit_api,168,35.434152,11124,248
2547,checkout_credit_api,168,36.6681,10978,247
2548,checkout_credit_api,168,37.28,10868,245
2549,checkout_credit_api,168,37.48,10743,243
2550,checkout_credit_api,168,38.111449599999986,10392,238
2551,checkout_credit_api,168,39.263999999999996,10253,236
2552,checkout_credit_api,168,40.4597,10106,236
2553,checkout_credit_api,168,41.79,9959,236
2554,checkout_credit_api,168,42.332,9807,235
2555,checkout_credit_api,168,44.1513,9661,233
2556,checkout_credit_api,168,45.757999999999996,9520,231
2557,checkout_credit_api,168,46.8,9376,228
2558,checkout_credit_api,168,47.0,9283,227
2559,checkout_credit_api,168,47.605,9077,224
2560,checkout_credit_api,168,49.413712,8928,221
2561,checkout_credit_api,168,50.92664000000001,8782,219
2562,checkout_credit_api,168,51.86985999999998,8636,218
2563,checkout_credit_api,168,53.55866399999999,8489,217
2564,checkout_credit_api,168,55.5261,8345,213
2565,checkout_credit_api,168,56.22,8236,213
2566,checkout_credit_api,168,57.50399999999999,8052,212
2567,checkout_credit_api,168,59.541984000000014,7904,208
2568,checkout_credit_api,168,61.03,7759,206
2569,checkout_credit_api,168,63.54658,7611,205
2570,checkout_credit_api,168,65.44,7471,204
2571,checkout_credit_api,168,66.282,7320,202
2572,checkout_credit_api,168,68.466,7175,201
2573,checkout_credit_api,168,70.45750000000001,7026,199
2574,checkout_credit_api,168,73.4860584,6879,198
2575,checkout_credit_api,168,75.06,6737,194
2576,checkout_credit_api,168,77.68599999999999,6588,191
2577,checkout_credit_api,168,80.216544,6440,191
2578,checkout_credit_api,168,83.84365039999994,6294,186
2579,checkout_credit_api,168,85.567788,6148,184
2580,checkout_credit_api,168,89.23356,6001,182
2581,checkout_credit_api,168,93.57636000000001,5855,175
2582,checkout_credit_api,168,94.1,5745,172
2583,checkout_credit_api,168,97.16443611999999,5562,169
2584,checkout_credit_api,168,100.90400000000002,5416,168
2585,checkout_credit_api,168,103.90960416000004,5269,163
2586,checkout_credit_api,168,107.82999999999998,5125,158
2587,checkout_credit_api,168,112.03999999999999,4977,154
2588,checkout_credit_api,168,114.73812248000003,4830,150
2589,checkout_credit_api,168,120.04584000000007,4684,149
2590,checkout_credit_api,168,124.56495999999991,4538,146
2591,checkout_credit_api,168,129.86247999999998,4391,143
2592,checkout_credit_api,168,135.13091199999997,4245,142
2593,checkout_credit_api,168,141.0,4109,140
2594,checkout_credit_api,168,145.31503999999998,3952,136
2595,checkout_credit_api,168,152.78460879999997,3806,133
2596,checkout_credit_api,168,160.643,3660,123
2597,checkout_credit_api,168,170.22772880000014,3513,122
2598,checkout_credit_api,168,179.75672000000003,3367,120
2599,checkout_credit_api,168,188.2,3224,113
2600,checkout_credit_api,168,196.52,3075,110
2601,checkout_credit_api,168,206.57200000000006,2928,103
2602,checkout_credit_api,168,217.39776400000005,2781,99
2603,checkout_credit_api,168,234.0516919999998,2635,96
2604,checkout_credit_api,168,245.43329119999984,2489,94
2605,checkout_credit_api,168,263.0696,2342,89
2606,checkout_credit_api,168,281.3814320000001,2196,84
2607,checkout_credit_api,168,303.0524799999997,2050,79
2608,checkout_credit_api,168,329.16399999999993,1903,78
2609,checkout_credit_api,168,355.4209544000001,1757,75
2610,checkout_credit_api,168,385.01095680000003,1610,72
2611,checkout_credit_api,168,422.88,1464,69
2612,checkout_credit_api,168,466.78694104000004,1318,65
2613,checkout_credit_api,168,517.6037104000001,1171,63
2614,checkout_credit_api,168,575.1414032000007,1025,58
2615,checkout_credit_api,168,656.2068639999994,879,51
2616,checkout_credit_api,168,756.7525160000004,732,44
2617,checkout_credit_api,168,886.5672799999998,586,36
2618,checkout_credit_api,168,1113.054,440,29
2619,checkout_credit_api,168,1469.2146399999938,293,15
2620,checkout_credit_api,168,2397.203359999984,147,11
2621,checkout_credit_api,168,35939.040440000004,1,1
1865,paypal_wallet_slave,168,20.003999999999998,17054,336
1866,paypal_wallet_slave,168,20.4753,16883,334
1867,paypal_wallet_slave,168,21.09,16761,334
1868,paypal_wallet_slave,168,21.39,16599,332
